NEW_SALEDATE,NEW_YEAR,MONTH,MAKE,MODEL,MAX_SELLING_PRICE,MIN_SELLING_PRICE,AVG_SELLING_PRICE,AVG_MILEAGE,MAX_MILEAGE,MIN_MILEAGE,TOTAL_SALES,TOTAL_REVENUE,PRICE_BUCKET,MILEAGE_CATEGORY
2015-06-19T02:00:00Z,2015,Jun,Saab,03-Sept,12800,200,3471.963277,102164.847458,282178,1,354,1229075,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Kia,Cadenza,26000,2000,20839.387755,17510.840816,62033,719,245,5105650,BUDGET,High Mileage
2015-07-06T06:00:00Z,2015,Jul,Pontiac,Sunfire,3300,200,1008.333333,118538.903846,253218,1,105,105875,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Hyundai,Elantra Touring,13400,1600,7603.740157,72990.031496,292548,9197,127,965675,BUDGET,High Mileage
2015-07-01T09:30:00Z,2015,Jul,Chevrolet,Silverado 1500 Classic,16800,1000,8403.989362,122423.707447,284899,44901,188,1579950,BUDGET,High Mileage
2015-06-18T11:30:00Z,2015,Jun,Infiniti,M45,14500,900,8035.820896,116603.447761,256367,60487,67,538400,BUDGET,High Mileage
2015-06-11T03:00:00Z,2015,Jun,Infiniti,M56,27000,19400,24045.000000,54508.300000,81200,20172,10,240450,BUDGET,High Mileage
2015-06-19T05:00:00Z,2015,Jun,Cadillac,CTS Wagon,26000,11500,17521.428571,60825.928571,92693,26323,14,245300,BUDGET,High Mileage
2015-06-19T05:00:00Z,2015,Jun,Mitsubishi,Mirage,12000,250,7926.540284,30337.957346,276743,21,211,1672500,BUDGET,High Mileage
2015-07-09T07:00:00Z,2015,Jul,Ford,Edge,36000,1200,18743.485883,47257.611196,305501,1,5915,110867719,BUDGET,High Mileage
2015-06-19T02:35:00Z,2015,Jun,Lexus,GS 350,47000,5500,28310.900783,40729.313316,199912,1569,766,21686150,BUDGET,High Mileage
2015-06-17T03:20:00Z,2015,Jun,GMC,Sierra 3500HD,56500,9000,34415.625000,74917.083333,251733,368,48,1651950,BUDGET,High Mileage
2015-07-09T07:30:00Z,2015,Jul,Chevrolet,Avalanche,38200,1000,13626.603120,112567.755633,387537,1,1154,15725100,BUDGET,High Mileage
2015-06-19T02:15:00Z,2015,Jun,Dodge,Ram Pickup 3500,38800,700,18958.457711,134715.407960,397857,1,201,3810650,BUDGET,High Mileage
2015-06-30T06:30:00Z,2015,Jun,BMW,Z4,56000,1000,22700.000000,51694.188406,220225,1,276,6265200,BUDGET,High Mileage
2015-06-19T05:00:00Z,2015,Jun,Toyota,Sequoia,53800,500,15420.637584,117989.283557,288668,1,596,9190700,BUDGET,High Mileage
2015-07-08T11:00:00Z,2015,Jul,MINI,Cooper Clubman,28500,1200,12260.793872,47543.824513,152279,1,359,4401625,BUDGET,High Mileage
2015-05-26T02:30:00Z,2015,May,Hyundai,XG300,2650,900,1494.444444,106632.222222,165210,50593,9,13450,BUDGET,High Mileage
2015-06-19T01:28:00Z,2015,Jun,Chevrolet,Express Cargo,25000,300,9301.599247,126669.837253,387123,1,1063,9887600,BUDGET,High Mileage
2015-06-18T11:30:00Z,2015,Jun,Kia,Spectra,7300,250,2527.617521,111469.213675,246700,17149,468,1182925,BUDGET,High Mileage
2015-01-14T04:30:00Z,2015,Jan,nissan,350z,16000,1100,7750.000000,113424.115385,999999,13776,52,403000,BUDGET,High Mileage
2015-06-16T02:30:00Z,2015,Jun,MINI,Cooper Roadster,25750,13500,19591.379310,17066.896552,80293,1244,29,568150,BUDGET,High Mileage
2015-06-30T08:15:00Z,2015,Jun,Jaguar,XF,47000,7700,23804.219949,48195.358056,148724,1125,391,9307450,BUDGET,High Mileage
2015-05-26T02:30:00Z,2015,May,Infiniti,QX50,35000,28600,32333.333333,11167.444444,20932,4250,9,291000,BUDGET,Medium Mileage
2015-07-07T06:00:00Z,2015,Jul,Mercedes-Benz,G-Class,141000,22250,82400.000000,37054.584615,126897,170,65,5356000,MID_RANGE,High Mileage
2015-06-18T03:30:00Z,2015,Jun,Jaguar,XK,80000,16000,44767.241379,25813.459770,93010,1967,87,3894750,BUDGET,High Mileage
2015-06-18T06:00:00Z,2015,Jun,Mitsubishi,Eclipse Spyder,13600,300,3720.246479,113275.605634,999999,1,142,528275,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Volkswagen,Jetta GLI,22250,13200,18077.551020,21759.693878,52181,5106,49,885800,BUDGET,Medium Mileage
2015-07-08T07:30:00Z,2015,Jul,Cadillac,CTS Coupe,35400,16200,22981.012658,35906.613924,94436,958,158,3631000,BUDGET,High Mileage
2015-06-09T02:30:00Z,2015,Jun,Chevrolet,Caprice,3000,350,992.500000,115622.800000,260283,1,10,9925,BUDGET,High Mileage
2015-06-16T03:00:00Z,2015,Jun,Volvo,V40,4000,500,1716.666667,127583.619048,216531,45233,21,36050,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Infiniti,M37,28200,10900,21567.744444,54069.166667,143888,15821,90,1941097,BUDGET,High Mileage
2015-06-19T02:15:00Z,2015,Jun,Chevrolet,Silverado 3500,30200,2000,14230.263158,164119.789474,378315,18155,38,540750,BUDGET,High Mileage
2015-05-21T05:00:00Z,2015,May,GMC,Suburban,3150,350,1225.000000,188549.900000,275176,128849,20,24500,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,BMW,6 Series Gran Coupe,73000,32250,55162.990741,22576.740741,64970,511,108,5957603,BUDGET,High Mileage
2015-06-02T11:05:00Z,2015,Jun,Acura,Legend,1800,200,597.222222,200834.777778,276026,140570,9,5375,BUDGET,High Mileage
2015-06-18T03:00:00Z,2015,Jun,BMW,2 Series,63500,25000,38490.625000,5741.937500,20901,66,32,1231700,BUDGET,Medium Mileage
2015-06-18T05:00:00Z,2015,Jun,Bentley,Continental Flying Spur,102000,43000,58451.612903,42444.870968,96822,13972,31,1812000,MID_RANGE,High Mileage
2015-06-16T10:30:00Z,2015,Jun,Lexus,LS 400,7000,200,2204.941860,174165.558140,358235,1,86,189625,BUDGET,High Mileage
2015-06-19T02:30:00Z,2015,Jun,Volvo,XC60,34500,9000,23890.776699,38001.609223,148263,3766,412,9843000,BUDGET,High Mileage
2015-06-18T02:45:00Z,2015,Jun,Chevrolet,Silverado 2500HD Classic,29900,2500,14178.461538,143199.476923,313174,43900,65,921600,BUDGET,High Mileage
2015-06-18T08:00:00Z,2015,Jun,Chevrolet,TrailBlazer EXT,8600,700,3409.736842,132031.200000,227098,57597,190,647850,BUDGET,High Mileage
2015-07-03T06:00:00Z,2015,Jul,BMW,M6 Gran Coupe,113000,86000,91843.333333,9716.400000,17025,4088,15,1377650,MID_RANGE,Low Mileage
2015-07-07T06:30:00Z,2015,Jul,Mitsubishi,Endeavor,16750,400,3756.043956,129525.082418,272574,23026,182,683600,BUDGET,High Mileage
2015-06-23T05:00:00Z,2015,Jun,BMW,Z3,11500,1600,4760.655738,98322.885246,222225,1,61,290400,BUDGET,High Mileage
2015-06-18T03:30:00Z,2015,Jun,Chevrolet,Silverado 1500HD,20000,2600,7335.227273,156268.295455,355898,57939,44,322750,BUDGET,High Mileage
2015-06-18T05:00:00Z,2015,Jun,Lincoln,Mark LT,23500,4400,12615.789474,114521.513158,227562,15885,76,958800,BUDGET,High Mileage
2015-06-18T03:25:00Z,2015,Jun,Saturn,L300,4500,300,1835.937500,115133.531250,180186,1,32,58750,BUDGET,High Mileage
2015-01-14T04:30:00Z,2015,Jan,mazda,rx8,11000,700,3732.558140,84492.186047,175655,1,43,160500,BUDGET,High Mileage
2015-02-12T04:00:00Z,2015,Feb,Toyota,Pickup,3400,700,1614.285714,234806.285714,379307,120927,7,11300,BUDGET,High Mileage
2015-05-21T05:30:00Z,2015,May,FIAT,500e,16000,12900,14133.333333,14632.000000,15783,12365,3,42400,BUDGET,Low Mileage
2015-05-28T05:00:00Z,2015,May,Ram,CV Tradesman,17200,13400,15512.500000,12012.500000,31723,79,4,62050,BUDGET,Medium Mileage
2015-06-09T06:00:00Z,2015,Jun,Chrysler,LHS,3200,150,807.954545,140120.545455,223937,62252,22,17775,BUDGET,High Mileage
2015-05-07T05:30:00Z,2015,May,Infiniti,J30,500,375,440.000000,181330.000000,308042,115204,5,2200,BUDGET,High Mileage
2015-06-17T04:40:00Z,2015,Jun,Audi,TT RS,47400,42500,44800.000000,28276.000000,36125,18763,3,134400,BUDGET,Medium Mileage
2015-01-29T04:00:00Z,2015,Jan,Maserati,GranSport,32500,31500,32000.000000,13678.500000,16495,10862,2,64000,BUDGET,Low Mileage
2015-06-16T07:00:00Z,2015,Jun,BMW,4 Series Gran Coupe,47500,37800,44233.333333,4807.916667,9391,872,12,530800,BUDGET,Low Mileage
2015-01-15T01:40:00Z,2015,Jan,Bentley,Continental GT Speed,96000,69750,79750.000000,29068.000000,37555,15640,3,239250,BUDGET,Medium Mileage
2015-01-14T02:00:00Z,2015,Jan,lexus,lx,26500,12700,18335.714286,141364.857143,282344,34590,21,385050,BUDGET,High Mileage
2015-01-14T03:30:00Z,2015,Jan,subaru,forester,8800,325,3805.603448,133421.586207,250944,68951,58,220725,BUDGET,High Mileage
2015-06-16T02:30:00Z,2015,Jun,Lexus,RC 350,47100,45000,45975.000000,2875.000000,7290,742,6,275850,BUDGET,Low Mileage
2015-06-04T05:30:00Z,2015,Jun,BMW,Z4 M,25750,15500,20300.000000,81466.600000,95506,63779,5,101500,BUDGET,High Mileage
2015-01-14T01:40:00Z,2015,Jan,porsche,911,59250,6800,30975.000000,63576.166667,196850,12537,18,557550,BUDGET,High Mileage
2015-01-14T07:10:00Z,2015,Jan,acura,rl,9000,3500,6252.173913,135725.043478,201144,95605,23,143800,BUDGET,High Mileage
2015-02-04T03:45:00Z,2015,Feb,Mazda,Tribute Hybrid,10400,10000,10200.000000,67699.500000,70689,64710,2,20400,BUDGET,High Mileage
2015-01-27T04:30:00Z,2015,Jan,Maserati,Coupe,14000,11500,12750.000000,71942.500000,95071,48814,2,25500,BUDGET,High Mileage
2015-06-18T03:00:00Z,2015,Jun,Chrysler,Prowler,28200,24800,26500.000000,14851.000000,16739,12963,2,53000,BUDGET,Low Mileage
2015-01-14T03:30:00Z,2015,Jan,chevrolet,malibu,8700,300,4892.857143,107679.380952,223567,38653,21,102750,BUDGET,High Mileage
2015-01-14T01:30:00Z,2015,Jan,volkswagen,routan,21800,21400,21600.000000,12469.000000,12824,12114,2,43200,BUDGET,Low Mileage
2015-05-28T05:00:00Z,2015,May,HUMMER,H1,45750,45750,45750.000000,65612.000000,65612,65612,1,45750,BUDGET,High Mileage
2015-01-14T06:30:00Z,2015,Jan,mercury,mountnr,700,700,700.000000,173370.000000,173370,173370,1,700,BUDGET,High Mileage
2015-01-28T10:00:00Z,2015,Jan,Bentley,Continental Supersports,101000,101000,101000.000000,5138.000000,5138,5138,1,101000,MID_RANGE,Low Mileage
2015-01-14T02:30:00Z,2015,Jan,chrysler,town,11000,400,4300.000000,129621.653846,358509,32911,26,111800,BUDGET,High Mileage
2015-01-13T12:00:00Z,2015,Jan,jeep,compass,18600,10000,15282.352941,20585.117647,50006,10072,17,259800,BUDGET,Medium Mileage
2014-12-16T12:00:00Z,2014,Dec,dodge tk,gr,550,550,550.000000,246997.000000,246997,246997,1,550,BUDGET,High Mileage
2015-01-06T05:10:00Z,2015,Jan,chevrolet,3500,6600,4700,5650.000000,217515.500000,263803,171228,2,11300,BUDGET,High Mileage
2015-01-13T18:00:00Z,2015,Jan,mazda,b2300,700,700,700.000000,218664.000000,218664,218664,1,700,BUDGET,High Mileage
2015-01-13T13:01:00Z,2015,Jan,chrysler,sebring,6300,275,1429.545455,125602.000000,186409,61442,11,15725,BUDGET,High Mileage
2015-01-08T11:30:00Z,2015,Jan,suzuki,sx4,3500,1050,2275.000000,72351.500000,83231,61472,2,4550,BUDGET,High Mileage
2015-01-06T02:00:00Z,2015,Jan,dodge,neon,800,800,800.000000,179976.000000,179976,179976,1,800,BUDGET,High Mileage
2014-12-30T13:01:00Z,2014,Dec,Dodge,Spirit,300,300,300.000000,135048.000000,135048,135048,1,300,BUDGET,High Mileage
2014-12-31T12:15:00Z,2014,Dec,mercedes,c230,6600,6600,6600.000000,126350.000000,126350,126350,1,6600,BUDGET,High Mileage
2015-06-11T02:30:00Z,2015,Jun,Ferrari,360,81000,81000,81000.000000,16309.000000,16309,16309,1,81000,BUDGET,Low Mileage
2014-12-18T12:00:00Z,2014,Dec,plymouth,breeze,1100,900,1000.000000,94487.000000,111140,77834,2,2000,BUDGET,High Mileage
2014-12-18T18:30:00Z,2014,Dec,suzuki,swift,1800,1800,1800.000000,142389.000000,142389,142389,1,1800,BUDGET,High Mileage
2015-01-08T02:00:00Z,2015,Jan,volkswagen,passat,4500,1400,2623.076923,124609.538462,243627,54299,13,34100,BUDGET,High Mileage
2015-01-13T10:00:00Z,2015,Jan,cadillac,escalade,3600,3200,3400.000000,222567.000000,227116,218018,2,6800,BUDGET,High Mileage
2015-07-06T06:30:00Z,2015,Jul,BMW,M5,102000,6200,41897.252336,53692.906542,194063,1,107,4483006,MID_RANGE,High Mileage
2015-07-09T07:30:00Z,2015,Jul,Chevrolet,Cruze,35500,1100,11136.375866,38010.046786,999999,1,6348,70693714,BUDGET,High Mileage
2015-07-07T06:30:00Z,2015,Jul,Chevrolet,Camaro,65200,350,19334.105128,39784.330256,265707,63,1950,37701505,BUDGET,High Mileage
2015-07-09T06:00:00Z,2015,Jul,Audi,S5,52200,15600,32837.328767,41858.438356,105259,3586,146,4794250,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Acura,ILX,24800,8750,18810.000000,25933.450000,106756,1943,140,2633400,BUDGET,High Mileage
2015-07-09T07:00:00Z,2015,Jul,Nissan,Versa Note,31500,1400,10334.044073,15886.319149,66413,1,658,6799801,BUDGET,High Mileage
2015-07-14T06:30:00Z,2015,Jul,Chevrolet,Silverado 2500HD,55500,400,20786.732502,101150.252252,368971,1,1443,29995255,BUDGET,High Mileage
2015-07-09T09:00:00Z,2015,Jul,Hyundai,Accent,20000,225,7604.329083,49131.110730,313482,1,2041,15505227,BUDGET,High Mileage
2015-07-02T09:30:00Z,2015,Jul,Volvo,V60,30300,19700,26615.662651,14608.072289,35561,6435,83,2209100,BUDGET,Medium Mileage
2015-06-19T02:20:00Z,2015,Jun,Hyundai,Sonata Hybrid,28800,2400,15571.556777,29521.335165,153790,1,546,8502070,BUDGET,High Mileage
2015-07-02T09:00:00Z,2015,Jul,Mitsubishi,Outlander,26200,500,12348.384354,58116.129252,339559,1,588,7260850,BUDGET,High Mileage
2015-07-08T09:30:00Z,2015,Jul,Mercedes-Benz,E-Class,81500,1,21500.111998,61529.655767,310930,1,3884,83506435,BUDGET,High Mileage
2015-07-07T09:00:00Z,2015,Jul,Nissan,Juke,22000,2200,14858.872651,30519.912317,151333,1,479,7117400,BUDGET,High Mileage
2015-07-01T07:20:00Z,2015,Jul,Volkswagen,Beetle,27100,1400,12717.943107,28160.735230,92896,198,457,5812100,BUDGET,High Mileage
2015-07-09T13:30:00Z,2015,Jul,Nissan,Maxima,29800,175,13043.432612,64859.129198,380347,1,6611,86230133,BUDGET,High Mileage
2015-07-08T07:30:00Z,2015,Jul,Nissan,Armada,42000,600,15859.704689,89816.915082,283003,1,789,12513307,BUDGET,High Mileage
2015-07-07T09:30:00Z,2015,Jul,Lexus,RX 450h,45250,13500,30355.617978,47031.662921,154618,10627,178,5403300,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Nissan,NV200,19300,6500,15956.896552,18485.965517,106495,1799,29,462750,BUDGET,High Mileage
2015-07-14T06:30:00Z,2015,Jul,Toyota,Tundra,43500,1000,20961.207002,79241.005327,376426,1,1314,27543026,BUDGET,High Mileage
2015-06-19T05:00:00Z,2015,Jun,Audi,A5,42600,10900,24540.389972,41360.754875,168454,1,359,8810000,BUDGET,High Mileage
2015-07-02T08:00:00Z,2015,Jul,MINI,Cooper Coupe,21000,10900,15791.025641,23243.794872,54591,681,39,615850,BUDGET,Medium Mileage
2015-06-24T05:15:00Z,2015,Jun,Ford,F-350 Super Duty,55300,1,22417.928762,105091.667558,360411,388,1123,25175334,BUDGET,High Mileage
2015-07-09T17:15:00Z,2015,Jul,Chevrolet,Equinox,38000,200,12345.911717,69166.541514,264233,1,4916,60692502,BUDGET,High Mileage
2015-06-24T05:15:00Z,2015,Jun,Honda,Crosstour,27750,9000,18039.500000,35907.103333,102094,7293,300,5411850,BUDGET,High Mileage
2015-06-18T05:30:00Z,2015,Jun,BMW,X6 M,78000,36000,58284.615385,26077.307692,59982,2632,26,1515400,BUDGET,Medium Mileage
2015-07-08T07:30:00Z,2015,Jul,GMC,Acadia,46200,2200,17841.168633,72910.906050,326838,8,2034,36288937,BUDGET,High Mileage
2015-07-03T06:20:00Z,2015,Jul,Chevrolet,Impala Limited,34500,2600,13852.859347,19452.629764,53476,2820,1102,15265851,BUDGET,Medium Mileage
2015-07-02T17:15:00Z,2015,Jul,Honda,Ridgeline,33600,4650,17320.351759,80805.678392,223004,1,199,3446750,BUDGET,High Mileage
2015-06-19T02:30:00Z,2015,Jun,Ford,Explorer Sport Trac,26400,650,8120.471464,121007.605459,316543,1,403,3272550,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Volvo,C30,22200,3900,11853.750000,61895.200000,145058,18695,40,474150,BUDGET,High Mileage
2015-06-18T08:00:00Z,2015,Jun,Saturn,ION,6600,300,2035.239085,119258.654886,322321,1,481,978950,BUDGET,High Mileage
2015-07-07T07:00:00Z,2015,Jul,Ford,Five Hundred,7500,300,3048.393855,121787.748603,256493,1,358,1091325,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Honda,S2000,27800,3300,12807.608696,96810.717391,200545,12640,46,589150,BUDGET,High Mileage
2015-07-01T06:00:00Z,2015,Jul,Lexus,GS 300,15500,900,8061.643836,132264.027397,326827,24565,219,1765500,BUDGET,High Mileage
2015-06-18T02:30:00Z,2015,Jun,GMC,Canyon,23800,1400,9759.745763,99242.991525,277883,1,118,1151650,BUDGET,High Mileage
2015-06-18T02:15:00Z,2015,Jun,Ford,Freestar,7200,100,1748.469466,124123.573077,265776,1,262,458099,BUDGET,High Mileage
2015-07-01T07:00:00Z,2015,Jul,Toyota,Celica,6900,250,2231.500000,153245.150000,290437,1,100,223150,BUDGET,High Mileage
2015-06-18T03:00:00Z,2015,Jun,Ford,Thunderbird,20200,350,11866.836735,68343.040816,241381,7197,98,1162950,BUDGET,High Mileage
2015-06-18T05:02:00Z,2015,Jun,Ford,Explorer Sport,3500,250,1187.595420,157012.511450,298295,66495,131,155575,BUDGET,High Mileage
2015-06-09T06:00:00Z,2015,Jun,Mazda,Millenia,3600,250,1183.962264,140251.396226,257439,45168,53,62750,BUDGET,High Mileage
2015-06-18T09:20:00Z,2015,Jun,Infiniti,G20,3100,200,992.948718,160938.153846,251161,66686,39,38725,BUDGET,High Mileage
2015-06-24T03:00:00Z,2015,Jun,Maserati,Quattroporte,87750,1200,31487.121212,40638.742424,99048,1,66,2078150,BUDGET,High Mileage
2015-07-07T09:00:00Z,2015,Jul,Infiniti,Q50,38500,15300,29399.411874,15694.717996,44302,113,539,15846283,BUDGET,Medium Mileage
2015-06-18T03:45:00Z,2015,Jun,Ram,C/V Cargo Van,12600,3000,7300.000000,96426.976744,179630,25121,43,313900,BUDGET,High Mileage
2015-06-19T02:15:00Z,2015,Jun,Ford,Expedition EL,19000,5200,11881.617647,114620.852941,197364,59387,68,807950,BUDGET,High Mileage
2015-06-18T09:00:00Z,2015,Jun,Mercury,Montego,8200,350,3023.118280,115680.467391,209352,1,93,281150,BUDGET,High Mileage
2015-06-03T05:00:00Z,2015,Jun,Pontiac,Montana SV6,4900,1100,2962.500000,113796.250000,129070,85853,4,11850,BUDGET,High Mileage
2015-07-07T17:15:00Z,2015,Jul,Chrysler,Voyager,3300,400,1168.421053,128760.368421,232242,29938,19,22200,BUDGET,High Mileage
2015-06-04T09:20:00Z,2015,Jun,Volkswagen,EuroVan,4000,1800,2757.142857,168094.428571,194394,145614,7,19300,BUDGET,High Mileage
2015-06-11T02:05:00Z,2015,Jun,Mercedes-Benz,300-Class,4100,250,940.909091,158006.454545,221320,84422,11,10350,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Volkswagen,Beetle Convertible,24000,9600,18114.406780,15337.864407,42709,243,59,1068750,BUDGET,Medium Mileage
2015-06-15T11:00:00Z,2015,Jun,Lexus,IS 350 C,38750,23750,29355.882353,33877.000000,60730,14978,17,499050,BUDGET,High Mileage
2015-06-23T02:01:00Z,2015,Jun,BMW,X1,60000,17000,28762.009063,16031.271903,63775,172,331,9520225,BUDGET,High Mileage
2015-07-02T07:45:00Z,2015,Jul,Nissan,Cube,14700,2200,8257.692308,59484.185315,180756,1655,286,2361700,BUDGET,High Mileage
2015-07-09T09:00:00Z,2015,Jul,Subaru,Legacy,27400,250,13258.948291,56755.888694,249362,1,1141,15128460,BUDGET,High Mileage
2015-07-07T06:30:00Z,2015,Jul,Land Rover,Range Rover Sport,98000,11500,36011.014686,55067.449933,175317,1172,749,26972250,BUDGET,High Mileage
2015-07-07T06:30:00Z,2015,Jul,Honda,Pilot,37000,1100,18463.189072,67909.125242,293186,1,2068,38181875,BUDGET,High Mileage
2015-07-07T09:30:00Z,2015,Jul,Lincoln,Navigator,59000,300,15853.965186,98165.387755,325140,1,833,13206353,BUDGET,High Mileage
2015-07-08T07:30:00Z,2015,Jul,Audi,Q7,58000,5000,26346.875000,66682.681250,233906,3359,480,12646500,BUDGET,High Mileage
2015-06-19T02:15:00Z,2015,Jun,Infiniti,QX56,47600,3400,21682.728311,95797.554795,248851,1,438,9497035,BUDGET,High Mileage
2015-07-07T09:00:00Z,2015,Jul,Jeep,Commander,25500,1100,7760.134128,110050.250373,239996,12497,671,5207050,BUDGET,High Mileage
2015-06-19T02:30:00Z,2015,Jun,Dodge,Magnum,19600,300,4271.733333,122000.728000,313178,1,375,1601900,BUDGET,High Mileage
2015-06-30T09:00:00Z,2015,Jun,Porsche,Cayman S,35000,14500,25200.000000,54874.266667,118694,11780,15,378000,BUDGET,High Mileage
2015-06-18T09:20:00Z,2015,Jun,Infiniti,I30,3500,250,1538.698630,159350.301370,349837,51193,73,112325,BUDGET,High Mileage
2015-01-14T04:30:00Z,2015,Jan,toyota,sienna,2700,500,1628.906250,196967.875000,359123,114536,32,52125,BUDGET,High Mileage
2015-06-17T08:25:00Z,2015,Jun,Pontiac,Bonneville,5100,250,1513.888889,139574.237037,273707,1,135,204375,BUDGET,High Mileage
2015-06-18T08:30:00Z,2015,Jun,Dodge,Intrepid,2550,175,618.695652,142500.652174,267879,1,115,71150,BUDGET,High Mileage
2015-06-19T08:00:00Z,2015,Jun,Mitsubishi,Diamante,2900,300,908.035714,157328.892857,289257,83983,28,25425,BUDGET,High Mileage
2015-03-05T03:00:00Z,2015,Mar,Lexus,SC 300,4500,300,1509.090909,178525.818182,258310,1,11,16600,BUDGET,High Mileage
2015-06-18T05:30:00Z,2015,Jun,BMW,M4,78000,64000,69455.000000,4187.900000,7118,73,10,694550,BUDGET,Low Mileage
2015-06-19T02:35:00Z,2015,Jun,Buick,LeSabre,7500,200,1994.226908,120840.435223,275315,1,498,993125,BUDGET,High Mileage
2015-06-23T02:00:00Z,2015,Jun,Lincoln,Continental,4700,200,1226.865672,126883.611940,244568,1,67,82200,BUDGET,High Mileage
2015-06-18T05:00:00Z,2015,Jun,Suzuki,Kizashi,12200,4100,8393.750000,54990.718750,117009,14108,32,268600,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,Chevrolet,Silverado 3500HD,54900,7750,31140.584416,72457.610390,435589,4148,154,4795650,BUDGET,High Mileage
2015-01-15T02:00:00Z,2015,Jan,kia,borrego,11000,7000,9000.000000,78563.000000,112614,44512,2,18000,BUDGET,High Mileage
2015-06-18T03:30:00Z,2015,Jun,Land Rover,LR3,20700,9000,14598.717949,86888.846154,139201,43115,39,569350,BUDGET,High Mileage
2015-06-16T02:30:00Z,2015,Jun,Chevrolet,Classic,4200,325,1597.767857,130178.553571,269688,65654,56,89475,BUDGET,High Mileage
2015-06-02T05:30:00Z,2015,Jun,Audi,RS 6,16700,11200,13656.250000,90184.625000,111387,57648,8,109250,BUDGET,High Mileage
2015-06-09T02:30:00Z,2015,Jun,Chrysler,Cirrus,2000,200,645.192308,115624.846154,210174,1,26,16775,BUDGET,High Mileage
2015-06-02T06:00:00Z,2015,Jun,Kia,Sephia,1200,150,556.250000,138999.187500,258203,50112,16,8900,BUDGET,High Mileage
2015-07-07T10:00:00Z,2015,Jul,Ram,C/V Tradesman,16800,3500,8942.857143,80555.107143,147955,1400,28,250400,BUDGET,High Mileage
2015-06-24T04:45:00Z,2015,Jun,Mazda,Mazdaspeed Mazda3,11400,1900,8127.777778,94896.000000,199395,50692,18,146300,BUDGET,High Mileage
2015-06-17T05:30:00Z,2015,Jun,Ford,Escort,1900,100,605.238095,126955.657143,317591,15443,105,63550,BUDGET,High Mileage
2015-06-11T02:30:00Z,2015,Jun,Mazda,3,17800,500,10725.714286,54750.400000,160719,1,35,375400,BUDGET,High Mileage
2015-06-16T02:30:00Z,2015,Jun,Mercury,Mariner Hybrid,10200,1800,6008.695652,103171.217391,144566,68260,23,138200,BUDGET,High Mileage
2015-06-11T09:20:00Z,2015,Jun,GMC,envoy,3000,200,763.750000,155860.150000,325682,62953,20,15275,BUDGET,High Mileage
2015-06-04T03:00:00Z,2015,Jun,Mitsubishi,i-MiEV,12300,4200,7290.476190,9468.666667,24732,931,21,153100,BUDGET,Medium Mileage
2015-06-16T07:00:00Z,2015,Jun,BMW,3 Series Gran Turismo,57000,26500,39039.041096,6013.698630,28311,670,73,2849850,BUDGET,Medium Mileage
2015-01-13T10:00:00Z,2015,Jan,mercury,villager,1400,275,576.923077,170774.461538,292502,89099,13,7500,BUDGET,High Mileage
2015-01-14T09:00:00Z,2015,Jan,ford,expeditn,13900,3200,10319.047619,115293.428571,206104,80504,21,216700,BUDGET,High Mileage
2015-06-04T06:00:00Z,2015,Jun,Suzuki,Aerio,3600,450,1360.869565,129478.130435,204142,61284,23,31300,BUDGET,High Mileage
2015-02-27T01:25:00Z,2015,Feb,HUMMER,H3T,26200,17600,21508.333333,68360.666667,86102,58315,6,129050,BUDGET,High Mileage
2015-05-28T07:00:00Z,2015,May,Buick,Riviera,3000,650,1487.500000,124595.750000,231099,57312,4,5950,BUDGET,High Mileage
2015-01-21T04:30:00Z,2015,Jan,GMC,Safari,3100,1550,2266.666667,127931.333333,138181,117642,3,6800,BUDGET,High Mileage
2015-01-14T08:00:00Z,2015,Jan,mazda,cx-7,11100,2300,4928.541667,102129.895833,160684,49607,48,236570,BUDGET,High Mileage
2015-06-19T02:15:00Z,2015,Jun,Infiniti,FX50,28800,16200,21650.000000,91129.000000,131826,49583,6,129900,BUDGET,High Mileage
2015-06-18T03:30:00Z,2015,Jun,Plymouth,Prowler,26500,7100,20688.888889,30791.666667,104166,1,9,186200,BUDGET,High Mileage
2015-06-16T06:00:00Z,2015,Jun,Suzuki,Esteem,1100,200,525.000000,167196.500000,176694,148033,4,2100,BUDGET,High Mileage
2015-05-26T03:00:00Z,2015,May,Nissan,300ZX,2300,200,1137.500000,147950.000000,183646,74055,4,4550,BUDGET,High Mileage
2015-06-17T03:20:00Z,2015,Jun,BMW,X4,55500,48500,51620.000000,8341.600000,11325,3887,5,258100,BUDGET,Low Mileage
2015-06-17T03:00:00Z,2015,Jun,Chevrolet,Silverado 1500 Hybrid,20200,17400,18400.000000,56886.333333,77682,29738,3,55200,BUDGET,High Mileage
